class,cap-shape,Cap-surface,cap-color,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,family,name,predicted_class
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
p,x,y,w,,w,,,t,l,Mushroom Family,Yellow-staining Mushroom,p
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,i,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
e,x,i,n,y,w,,,t,p,Mushroom Family,Bleeding Brown Mushroom,e
e,p,y,n,y,w,,,t,l,Mushroom Family,Bleeding Brown Mushroom,e
